ID,final_result,d_male,d_female,Age as of Academic Year 17/18,d_currentyear_FS1,d_currentyear_FS2,d_Grade1-3,d_Grade4-7,d_Grade8-9,d_grade10-11,d_y1-5,d_y6-7,dy89,y10-12,dKG1,d_KG2,d_school1_currentstudent,d_school2_currentstudent,d_New_Admission 18/19,d_previouscurriculum,d_school1,d_school2,americancurr,britishcurr,Math-exam,Science-exam,English-exam,Math19-1,Science19-1,English19-1,Math19-2,Science19-2,English19-2,Math19-3,Science19-3,English19-3,Math20-1,Science20-1,English20-1,Science20-2,English20-2,Science20-3,English20-3
932,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,100,93.1,73.3,100,94.6,90.1,100,89.9,90.5,74.7,61.7,85.6,100,61.7,91.3,88.3
933,Pass with distinction,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,100,89.9,90.5,95.5,73.8,100,100,61.7,88.4,77.5,91.3,88.3,100,91.3,87.6,79.2
934,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,100,61.7,88.4,96.3,83,100,100,91.3,69.8,92.2,87.6,79.2,100,87.6,88.3,93.1
935,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,100,91.3,69.8,100,81.3,100,95.5,87.6,85,89.5,88.3,93.1,80.2,73.3,84.5,89.9
936,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,70,37.5,80,95.5,87.6,85,100,86.7,100,96.3,73.3,77.7,83.3,84.5,89.9,89.9,90.5,85.6,61.7
937,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,52.5,82.5,62.5,96.3,73.3,77.7,100,93.3,95.5,100,90.5,82.7,100,85.6,61.7,61.7,88.4,88.3,91.3
938,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,50,80,70,100,90.5,82.7,98.6,93.3,96.3,100,88.4,88.2,100,88.3,91.3,91.3,69.8,79.2,87.6
939,Pass with distinction,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,77.5,62.5,80,100,88.4,88.2,79.2,68.8,100,100,69.8,87.5,100,79.2,87.6,83.3,85,93.1,73.3
940,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,90,70,75,100,69.8,87.5,74.7,83.7,100,98.6,85,73.8,100,93.1,73.3,100,77.7,89.9,90.5
941,Pass with distinction,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,80,95,98.6,85,73.8,77.5,77.3,100,100,77.7,81.4,95.5,89.9,90.5,61.7,82.7,61.7,88.4
942,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,75,60,100,77.7,81.4,92.2,88.1,98.6,100,82.7,80,96.3,61.7,88.4,91.3,89.7,91.3,69.8
943,Pass with distinction,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,75,95,70,100,82.7,80,89.5,89.7,100,98.6,88.2,83.2,100,91.3,69.8,87.6,83.3,87.6,85
944,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,87.5,60,72.5,98.6,88.2,83.2,83.3,89,100,89.5,87.5,84.5,100,87.6,85,85.6,87.5,73.3,77.7
945,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,80,70,82.5,89.5,87.5,84.5,100,92,98.6,83.3,73.8,85.6,100,73.3,77.7,78,73.8,90.5,82.7
946,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,83.3,73.8,85.6,100,92,89.5,100,81.4,78,98.6,90.5,82.7,90.8,81.4,88.4,88.2
947,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,100,81.4,78,100,92,83.3,100,80,90.8,85,88.4,88.2,90.3,80,69.8,87.5
948,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,100,80,90.8,100,88,100,100,83.2,90.3,89.1,69.8,87.5,79.2,83.2,85,73.8
949,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,100,83.2,90.3,95.5,82.6,100,100,84.5,79.2,87.3,85,73.8,93.1,84.5,77.7,81.4
950,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,100,84.5,79.2,96.3,100,100,95.5,85.6,93.1,93.4,77.7,81.4,89.9,85.6,82.7,80
951,Pass with distinction,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,70,37.5,80,95.5,85.6,93.1,100,100,100,96.3,78,89.9,88.8,82.7,80,61.7,78,88.2,83.2
952,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,52.5,82.5,62.5,96.3,78,89.9,100,44.4,95.5,100,90.8,61.7,89.7,88.2,83.2,91.3,90.8,87.5,84.5
953,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,50,80,70,100,90.8,61.7,100,75,96.3,100,90.3,91.3,94.8,87.5,84.5,87.6,90.3,73.8,85.6
954,Pass with distinction,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,77.5,62.5,80,100,90.3,91.3,98.6,61.9,100,100,79.2,87.6,92.4,73.8,85.6,88.3,79.2,81.4,78
955,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,90,70,75,100,79.2,87.6,85,44.4,100,98.6,93.1,88.3,92.9,81.4,78,84.5,93.1,80,90.8
956,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,80,95,98.6,93.1,88.3,89.1,66.7,100,79.2,89.9,84.5,90.1,80,90.8,85.6,89.9,83.2,83.2
957,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,75,60,79.2,89.9,84.5,87.3,57.1,98.6,74.7,61.7,85.6,100,83.2,83.2,88.3,61.7,84.5,84.5
958,Pass with distinction,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,75,95,70,74.7,61.7,85.6,93.4,100,61.7,77.5,91.3,88.3,100,84.5,84.5,79.2,91.3,85.6,85.6
959,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,87.5,60,72.5,77.5,91.3,88.3,88.8,100,91.3,92.2,87.6,79.2,100,85.6,85.6,93.1,87.6,78,78
960,Pass with distinction,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,80,70,82.5,92.2,87.6,79.2,89.7,100,87.6,89.5,88.3,93.1,100,78,78,89.9,88.3,90.8,90.8
961,Pass with distinction,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,89.5,88.3,93.1,94.8,80.2,73.3,83.3,84.5,89.9,95.5,90.8,90.8,61.7,84.5,90.3,90.3
962,Pass with distinction,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,83.3,84.5,89.9,92.4,89.9,90.5,100,85.6,61.7,96.3,90.3,90.3,91.3,85.6,79.2,79.2
963,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,100,85.6,61.7,92.9,61.7,88.4,100,88.3,91.3,100,79.2,79.2,87.6,61.7,93.1,93.1
964,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,100,88.3,91.3,90.1,91.3,69.8,100,79.2,87.6,100,93.1,93.1,73.3,91.3,89.9,89.9
965,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,100,79.2,87.6,100,83.3,85,100,93.1,73.3,100,89.9,89.9,90.5,87.6,61.7,61.7
966,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,100,93.1,73.3,100,100,77.7,95.5,89.9,90.5,98.6,61.7,61.7,88.4,73.3,91.3,91.3
967,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,95.5,89.9,90.5,100,61.7,82.7,96.3,61.7,88.4,100,91.3,91.3,69.8,90.5,87.6,87.6
968,Pass with distinction,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,70,37.5,80,96.3,61.7,88.4,100,91.3,89.7,100,91.3,69.8,100,87.6,87.6,85,88.4,88.3,88.3
969,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,52.5,82.5,62.5,100,91.3,69.8,95.5,87.6,83.3,100,87.6,85,98.6,88.3,88.3,77.7,69.8,84.5,84.5
970,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,50,80,70,100,87.6,85,62.3,85.6,87.5,100,73.3,77.7,89.5,84.5,84.5,82.7,85,85.6,85.6
971,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,77.5,62.5,80,100,73.3,77.7,72.9,78,73.8,98.6,90.5,82.7,83.3,85.6,85.6,88.2,77.7,88.3,88.3
972,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,90,70,75,98.6,90.5,82.7,67.3,90.8,81.4,85,88.4,88.2,100,88.3,88.3,87.5,82.7,79.2,79.2
973,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,80,95,85,88.4,88.2,63,90.3,80,89.1,69.8,87.5,100,79.2,79.2,73.8,88.2,93.1,93.1
974,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,75,60,89.1,69.8,87.5,79.2,79.2,83.2,87.3,85,73.8,100,93.1,93.1,81.4,87.5,89.9,89.9
975,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,75,95,70,87.3,85,73.8,63,93.1,84.5,93.4,77.7,81.4,100,89.9,89.9,80,73.8,61.7,61.7
976,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,87.5,60,72.5,93.4,77.7,81.4,65.7,89.9,85.6,88.8,82.7,80,95.5,61.7,61.7,85.6,87.5,91.3,91.3
977,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,80,70,82.5,88.8,82.7,80,100,61.7,78,89.7,88.2,83.2,96.3,91.3,91.3,78,73.8,87.6,87.6
978,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,89.7,88.2,83.2,100,91.3,90.8,94.8,87.5,84.5,100,87.6,87.6,90.8,81.4,73.3,73.3
979,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,94.8,87.5,84.5,44.4,87.6,90.3,92.4,73.8,85.6,100,73.3,73.3,90.3,80,90.5,90.5
980,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,92.4,73.8,85.6,75,88.3,79.2,92.9,81.4,78,100,90.5,90.5,79.2,83.2,88.4,88.4
981,Pass,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,92.9,81.4,78,61.9,84.5,93.1,90.1,80,90.8,98.6,88.4,88.4,93.1,84.5,69.8,69.8
982,Pass,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,90.1,80,90.8,44.4,85.6,89.9,100,83.2,83.2,64,69.8,69.8,89.9,85.6,85,85
983,Pass,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,67.5,82.5,75,100,83.2,83.2,66.7,88.3,61.7,100,84.5,84.5,64,85,85,61.7,78,77.7,87.6
984,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,75,95,85,100,84.5,84.5,57.1,79.2,91.3,100,85.6,85.6,62.3,77.7,87.6,91.3,90.8,82.7,73.3
985,Pass,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,62.5,97.5,87.5,100,85.6,85.6,100,93.1,87.6,100,78,78,72.9,82.7,73.3,87.6,90.3,88.2,90.5
986,Pass,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,90,52.5,85,100,78,78,100,89.9,88.3,95.5,90.8,90.8,67.3,88.2,90.5,88.3,79.2,87.5,88.4
987,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,70,82.5,95.5,90.8,90.8,100,61.7,84.5,96.3,90.3,90.3,63,87.5,88.4,84.5,93.1,73.8,69.8
988,Pass,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,95,72.5,95,96.3,90.3,90.3,80.2,91.3,85.6,100,79.2,79.2,80.2,73.8,69.8,85.6,89.9,81.4,85
989,Pass,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,62.5,72.5,100,79.2,79.2,80.2,87.6,61.7,100,93.1,93.1,63,81.4,85,88.3,61.7,80,77.7
990,Pass,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,65,70,65,100,93.1,93.1,92.6,73.3,91.3,100,89.9,89.9,65.7,80,77.7,79.2,91.3,83.2,82.7
991,Pass,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,52.5,70,75,100,89.9,89.9,92.6,90.5,87.6,98.6,61.7,61.7,64,83.2,82.7,93.1,87.6,84.5,88.2
992,Pass,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,50,72.5,77.5,98.6,61.7,61.7,68.8,88.4,73.3,100,91.3,91.3,64,84.5,88.2,89.9,88.3,85.6,87.5
993,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,75,87.5,85,100,91.3,91.3,80.7,69.8,90.5,100,87.6,87.6,62.3,85.6,87.5,61.7,84.5,78,73.8
994,Pass,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,100,87.6,87.6,75.6,85,88.4,98.6,88.3,88.3,72.9,78,73.8,91.3,85.6,90.8,81.4
995,Pass,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,98.6,88.3,88.3,68.7,77.7,69.8,89.5,84.5,84.5,67.3,90.8,81.4,87.6,61.7,90.3,80
996,Pass with distinction,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,89.5,84.5,84.5,79.2,82.7,85,83.3,85.6,85.6,63,90.3,80,73.3,91.3,79.2,83.2
997,Pass,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,83.3,85.6,85.6,74.7,88.2,77.7,100,88.3,88.3,0,79.2,83.2,90.5,87.6,93.1,84.5
998,Pass,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,100,88.3,88.3,77.5,87.5,82.7,100,79.2,79.2,63,93.1,84.5,88.4,73.3,89.9,85.6
999,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,100,79.2,79.2,92.2,73.8,88.2,100,93.1,93.1,65.7,89.9,85.6,69.8,90.5,61.7,78
1000,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,100,93.1,93.1,89.5,81.4,87.5,100,89.9,89.9,100,61.7,78,85,88.4,91.3,90.8
1001,Borderline Pass,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,100,89.9,89.9,83.3,80,73.8,95.5,61.7,61.7,100,91.3,90.8,77.7,69.8,87.6,90.3
1002,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,95.5,61.7,61.7,62.3,85.6,87.5,96.3,91.3,91.3,44.4,87.6,90.3,82.7,85,88.3,79.2
1003,Pass,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,96.3,91.3,91.3,72.9,78,73.8,100,87.6,87.6,75,88.3,79.2,88.2,77.7,84.5,93.1
1004,Borderline Pass,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,70,70,95,100,87.6,87.6,67.3,90.8,81.4,100,73.3,73.3,61.9,84.5,93.1,87.5,82.7,85.6,89.9
1005,Pass,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,72.5,72.5,100,73.3,73.3,63,90.3,80,100,90.5,90.5,44.4,85.6,89.9,73.8,88.2,88.3,61.7
1006,Borderline Pass,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,85,70,100,90.5,90.5,79.2,79.2,83.2,98.6,88.4,88.4,66.7,88.3,61.7,81.4,87.5,79.2,91.3
1007,Pass with distinction,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,95,37.5,85,98.6,88.4,88.4,63,93.1,84.5,64,69.8,69.8,57.1,79.2,91.3,80,73.8,93.1,87.6
1008,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,72.5,82.5,82.5,64,69.8,69.8,65.7,89.9,85.6,64,85,85,100,93.1,87.6,85.6,87.5,89.9,88.3
1009,Pass with distinction,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,65,80,95,64,85,85,100,61.7,78,62.3,77.7,87.6,100,89.9,88.3,78,73.8,61.7,84.5
1010,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,75,62.5,72.5,62.3,77.7,87.6,100,91.3,90.8,72.9,82.7,73.3,100,61.7,84.5,90.8,81.4,91.3,85.6
1011,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,77.5,70,65,72.9,82.7,73.3,44.4,87.6,90.3,67.3,88.2,90.5,80.2,91.3,85.6,90.3,80,87.6,61.7
1012,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,50,82.5,75,67.3,88.2,90.5,75,88.3,79.2,63,87.5,88.4,78,84.5,80,69.8,69.8,89.7,95.8
1013,Borderline Pass,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,80,77.5,63,87.5,88.4,61.9,84.5,93.1,80.2,73.8,69.8,90.8,85.6,83.2,85,85,94.8,80
1014,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,80,50,80.2,73.8,69.8,44.4,85.6,89.9,63,81.4,85,90.3,78,84.5,77.7,87.6,92.4,77.3
1015,Pass,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,80,75,85,63,81.4,85,66.7,88.3,61.7,65.7,80,77.7,79.2,90.8,85.6,82.7,73.3,92.9,77.8
1016,Borderline Pass,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,75,95,82.5,65.7,80,77.7,57.1,79.2,91.3,64,83.2,82.7,93.1,90.3,78,88.2,90.5,90.1,88
1017,Pass,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,95,60,80,64,83.2,82.7,100,93.1,87.6,64,84.5,88.2,89.9,79.2,90.8,87.5,88.4,89.9,87.3
1018,Borderline Pass,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,60,70,75,64,84.5,88.2,100,89.9,88.3,62.3,85.6,87.5,61.7,93.1,90.3,73.8,69.8,61.7,92.9
1019,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,70,72.5,95,62.3,85.6,87.5,100,61.7,84.5,72.9,78,73.8,91.3,89.9,79.2,81.4,85,91.3,92.2
1020,Pass with distinction,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,72.5,85,60,72.9,78,73.8,80.2,91.3,85.6,67.3,90.8,81.4,87.6,61.7,93.1,80,77.7,87.6,75.7
1021,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,37.5,70,67.3,90.8,81.4,80.2,87.6,61.7,63,90.3,80,88.3,91.3,89.9,83.2,82.7,88.3,83.4
1022,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,37.5,82.5,72.5,63,90.3,80,92.6,73.3,91.3,79.2,79.2,83.2,84.5,87.6,61.7,84.5,88.2,84.5,79.7
1023,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,80,85,0,79.2,83.2,92.6,90.5,87.6,63,93.1,84.5,85.6,88.3,91.3,85.6,87.5,85.6,89.7
1024,Pass,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,80,72.5,37.5,63,93.1,84.5,68.8,88.4,73.3,65.7,89.9,85.6,88.3,84.5,87.6,78,73.8,88.3,95.3
1025,Pass with distinction,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,62.5,85,82.5,65.7,89.9,85.6,80.7,69.8,90.5,100,61.7,78,79.2,85.6,88.3,90.8,81.4,79.2,94.6
1026,Pass with distinction,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,70,37.5,80,100,61.7,78,75.6,85,88.4,100,91.3,90.8,93.1,88.3,84.5,90.3,80,93.1,77.7
1027,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,52.5,82.5,62.5,100,91.3,90.8,68.7,77.7,69.8,44.4,87.6,90.3,89.9,79.2,85.6,79.2,83.2,89.9,82.7
1028,Pass with distinction,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,50,80,70,44.4,87.6,90.3,79.2,82.7,85,75,88.3,79.2,61.7,93.1,88.3,93.1,84.5,61.7,33.3
1029,Pass with distinction,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,77.5,62.5,80,75,88.3,79.2,74.7,88.2,77.7,61.9,84.5,93.1,91.3,89.9,91.3,89.9,85.6,91.3,83.3
1030,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,90,70,75,61.9,84.5,93.1,77.5,87.5,82.7,44.4,85.6,89.9,87.6,61.7,87.6,61.7,78,87.6,66.7
1031,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,80,95,44.4,85.6,89.9,92.2,73.8,88.2,66.7,88.3,61.7,73.3,91.3,89.9,91.3,90.8,73.3,60
1032,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,85,75,60,66.7,88.3,61.7,89.5,81.4,87.5,57.1,79.2,91.3,90.5,87.6,61.7,87.6,90.3,90.5,63.6
1033,Pass with distinction,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,75,95,70,57.1,79.2,91.3,83.3,80,73.8,100,93.1,87.6,88.4,73.3,91.3,88.3,79.2,88.4,87.6
1034,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,87.5,60,72.5,100,93.1,87.6,62.3,85.6,87.5,100,89.9,88.3,69.8,90.5,87.6,84.5,93.1,69.8,73.3
1035,Pass with distinction,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,80,70,82.5,100,89.9,88.3,72.9,78,73.8,100,61.7,84.5,85,88.4,77.7,85.6,89.9,85,90.5
1036,Pass with distinction,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,100,61.7,84.5,67.3,90.8,81.4,80.2,91.3,85.6,77.7,69.8,82.7,88.3,61.7,77.7,88.4
1037,Pass with distinction,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,80.2,91.3,85.6,63,90.3,80,80.2,87.6,61.7,82.7,85,88.2,79.2,91.3,82.7,69.8
1038,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,80.2,87.6,61.7,79.2,79.2,83.2,92.6,73.3,91.3,88.2,77.7,87.5,93.1,87.6,89.7,85
1039,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,92.6,73.3,91.3,63,93.1,84.5,92.6,90.5,87.6,87.5,82.7,73.8,89.9,88.3,83.3,87.6
1040,Pass with distinction,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,92.6,90.5,87.6,65.7,89.9,85.6,68.8,88.4,73.3,73.8,88.2,81.4,61.7,84.5,66.7,73.3
1041,Pass with distinction,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,68.8,88.4,73.3,100,61.7,78,80.7,69.8,90.5,81.4,87.5,80,91.3,85.6,60,90.5
